Investor_name_link,country,Investor_name,Investor_type,state_province
http://www.privco.com/investors/business-incubator-sbdc/dc-sbdc-at-the-howard-university-school-of-business-gadget-center,United States,DC SBDC at the Howard University School of Business GADGET Center,Business Incubator / SBDC,Washington D.C.
http://www.privco.com/investors/private-equity-venture-capital/2x-consumer-products-growth-partners-lp,United States,2x Consumer Products Growth Partners,Private Equity & Venture Capital,Illinois
http://www.privco.com/investors/private-equity/4th-floor-investment-group-llc,United States,"4th Floor Investment Group, LLC",Private Equity,Illinois
http://www.privco.com/investors/venture-capital/7wire-ventures,United States,7wire Ventures,Venture Capital,Illinois
http://www.privco.com/investors/other-investment-firm/ac-partners-lllp,United States,AC Partners LLLP,Other Investment Firm,Illinois
http://www.privco.com/investors/corporate/accenture-inc,United States,"Accenture, Inc.",Corporate,Illinois
http://www.privco.com/investors/private-equity/acuity-capital-partners-llc,United States,"Acuity Capital Partners, LLC",Private Equity,Illinois
http://www.privco.com/investors/private-equity/adams-street-partners-llc,United States,"Adams Street Partners, LLC",Private Equity,Illinois
http://www.privco.com/investors/venture-capital/advanced-equities-capital-partners-llc,United States,Advanced Equities Capital Partners LLC,Venture Capital,Illinois
http://www.privco.com/investors/investment-management-firm/adventurous-journeys-capital-partners,United States,Adventurous Journeys Capital Partners,Investment Management Firm,Illinois
http://www.privco.com/investors/angel-individual/alan-warms,United States,Alan Warms,Angel / Individual,Illinois
http://www.privco.com/investors/small-business-investment-company-sbic/aldine-capital-partners-inc,United States,"Aldine Capital Partners, Inc.",Small Business Investment Company (SBIC),Illinois
http://www.privco.com/investors/angel-individual/alexander-goldstein,United States,Alexander Goldstein,Angel / Individual,Illinois
http://www.privco.com/investors/private-equity/alpha-capital-partners-ltd,United States,Alpha Capital Partners Ltd.,Private Equity,Illinois
http://www.privco.com/investors/venture-capital/amiti-ventures-llc,United States,"Amiti Ventures, LLC",Venture Capital,Illinois
http://www.privco.com/investors/angel-individual/amreesh-modi,United States,Amreesh Modi,Angel / Individual,Illinois
http://www.privco.com/investors/private-equity/anderson-pacific-corporation,United States,Anderson Pacific Corporation,Private Equity,Illinois
http://www.privco.com/investors/angel-individual/andrew-j-filipowski,United States,Andrew J. Filipowski,Angel / Individual,Illinois
http://www.privco.com/investors/venture-capital/apex-venture-partners,United States,Apex Venture Partners,Venture Capital,Illinois
http://www.privco.com/investors/private-equity/arbor-investments,United States,Arbor Investments,Private Equity,Illinois
http://www.privco.com/investors/private-equity/arbor-private-investment-co-llc,United States,Arbor Private Investment Co. LLC,Private Equity,Illinois
http://www.privco.com/investors/venture-capital/arch-development-partners-llc,United States,"ARCH Development Partners, LLC",Venture Capital,Illinois
http://www.privco.com/investors/venture-capital/arch-venture-partners,United States,ARCH Venture Partners,Venture Capital,Illinois
http://www.privco.com/investors/venture-capital/archipel-capital,United States,Archipel Capital,Venture Capital,Illinois
http://www.privco.com/investors/private-equity/argo-management-partners-llc,United States,"Argo Management Partners, LLC",Private Equity,Illinois
http://www.privco.com/investors/private-equity/ark-capital-management,United States,Ark Capital Management,Private Equity,Illinois
http://www.privco.com/investors/small-business-investment-company-sbic/1st-source-capital-corporation,United States,1st Source Capital Corporation,Small Business Investment Company (SBIC),Indiana
http://www.privco.com/investors/venture-capital/allos-ventures,United States,Allos Ventures,Venture Capital,Indiana
http://www.privco.com/investors/private-equity-venture-capital/ambassador-enterprises-llc,United States,"Ambassador Enterprises, LLC",Private Equity & Venture Capital,Indiana
http://www.privco.com/investors/angel-investor-group/angelnet-the-indiana-angel-investment-network,United States,"AngelNet, the Indiana Angel Investment Network",Angel Investor Group,Indiana
http://www.privco.com/investors/private-equity/bindley-capital-partners,United States,Bindley Capital Partners,Private Equity,Indiana
http://www.privco.com/investors/angel-investor-group/bio-cross-roads,United States,Bio Cross roads,Angel Investor Group,Indiana
http://www.privco.com/investors/private-equity/brightpath-capital-inc,United States,"BrightPath Capital, Inc.",Private Equity,Indiana
http://www.privco.com/investors/small-business-investment-company-sbic/cambridge-ventures-lp,United States,"Cambridge Ventures, LP",Small Business Investment Company (SBIC),Indiana
http://www.privco.com/investors/private-equity/cardinal-equity-partners,United States,Cardinal Equity Partners,Private Equity,Indiana
http://www.privco.com/investors/private-equity/centerfield-capital-partners-l-p,United States,"Centerfield Capital Partners, L. P.",Private Equity,Indiana
http://www.privco.com/investors/business-incubator-sbdc/central-indiana-sbdc,United States,Central Indiana SBDC,Business Incubator / SBDC,Indiana
http://www.privco.com/investors/university/chv-capital-inc,United States,"CHV Capital, Inc",University,Indiana
http://www.privco.com/investors/private-equity-venture-capital/cid-capital,United States,CID Capital,Private Equity & Venture Capital,Indiana
http://www.privco.com/investors/venture-capital/clarian-health-ventures-inc,United States,Clarian Health Ventures Inc.,Venture Capital,Indiana
http://www.privco.com/investors/angel-investor-group/clark-angel-network,United States,Clark Angel Network,Angel Investor Group,Indiana
http://www.privco.com/investors/business-incubator-sbdc/ctr-for-business-support-and-economic-innovation,United States,Ctr for Business Support & Economic Innovation,Business Incubator / SBDC,Indiana
http://www.privco.com/investors/venture-capital/cultivian-ventures,United States,"Cultivian Ventures, LP",Venture Capital,Indiana
http://www.privco.com/investors/angel-individual/david-clark,United States,David Clark,Angel / Individual,Indiana
http://www.privco.com/investors/private-equity/eanda-industries-inc,United States,"E&A Industries, Inc.",Private Equity,Indiana
http://www.privco.com/investors/business-incubator-sbdc/east-central-indiana-sbdc,United States,East Central Indiana SBDC,Business Incubator / SBDC,Indiana
http://www.privco.com/investors/venture-capital/elevate-ventures,United States,Elevate Ventures,Venture Capital,Indiana
http://www.privco.com/investors/business-incubator-sbdc/fish-taco-ventures,United States,Fish Taco Ventures,Business Incubator / SBDC,Indiana
http://www.privco.com/investors/business-incubator-sbdc/flagship-enterprise-center,United States,Flagship Enterprise Center,Business Incubator / SBDC,Indiana
http://www.privco.com/investors/venture-capital/gazelle-techventures-inc,United States,"Gazelle TechVentures, Inc.",Venture Capital,Indiana
http://www.privco.com/investors/venture-capital/gravity-ventures,United States,Gravity Ventures,Venture Capital,Indiana
http://www.privco.com/investors/venture-capital/abell-foundation-inc,United States,"Abell Foundation, Inc.",Venture Capital,Maryland
http://www.privco.com/investors/private-equity/abs-capital-partners,United States,ABS Capital Partners,Private Equity,Maryland
http://www.privco.com/investors/business-incubator-sbdc/acceleratebaltimore,United States,AccelerateBaltimore,Business Incubator / SBDC,Maryland
http://www.privco.com/investors/angel-individual/adam-lehman,United States,Adam Lehman,Angel / Individual,Maryland
http://www.privco.com/investors/venture-capital/aldrich-capital-partners,United States,Aldrich Capital Partners,Venture Capital,Maryland
http://www.privco.com/investors/small-business-investment-company-sbic/allegiance-capital-lp,United States,Allegiance Capital L.P.,Small Business Investment Company (SBIC),Maryland
http://www.privco.com/investors/private-equity/american-capital-ltd,United States,American Capital Ltd.,Private Equity,Maryland
http://www.privco.com/investors/venture-capital/amt-venture-partners,United States,AMT Venture Partners,Venture Capital,Maryland
http://www.privco.com/investors/venture-capital/anthem-capital-management-llc,United States,"Anthem Capital Management, LLC",Venture Capital,Maryland
http://www.privco.com/investors/venture-capital/arbitron,United States,Arbitron,Venture Capital,Maryland
http://www.privco.com/investors/private-equity/arborview-capital,United States,Arborview Capital,Private Equity,Maryland
http://www.privco.com/investors/private-equity/arlington-capital-partners,United States,Arlington Capital Partners,Private Equity,Maryland
http://www.privco.com/investors/private-equity/ashby-point-capital,United States,Ashby Point Capital,Private Equity,Maryland
http://www.privco.com/investors/private-equity/atlantic-capital-group-llc-acg,United States,"Atlantic Capital Group, LLC (ACG)",Private Equity,Maryland
http://www.privco.com/investors/angel-individual/aviel-d-rubin,United States,Aviel D. Rubin,Angel / Individual,Maryland
http://www.privco.com/investors/angel-investor-group/baltimore-angels,United States,Baltimore Angels,Angel Investor Group,Maryland
http://www.privco.com/investors/other-investment-firm/berman-enterprises,United States,Berman Enterprises,Other Investment Firm,Maryland
http://www.privco.com/investors/private-equity-venture-capital/bethany-partners-llc,United States,Bethany Partners LLC,Private Equity & Venture Capital,Maryland
http://www.privco.com/investors/investment-banking-firm/blackstreet-capital-management-llc,United States,"Blackstreet Capital Management, LLC",Investment Banking Firm,Maryland
http://www.privco.com/investors/angel-individual/bob-dyke,United States,Bob Dyke,Angel / Individual,Maryland
http://www.privco.com/investors/corporate/brace-pharmaceuticals-inc,United States,"Brace Pharmaceuticals, Inc.",Corporate,Maryland
http://www.privco.com/investors/venture-capital/bradmer-foods-llc,United States,"Bradmer Foods, LLC",Venture Capital,Maryland
http://www.privco.com/investors/angel-individual/brandon-white,United States,Brandon White,Angel / Individual,Maryland
http://www.privco.com/investors/investment-banking-firm/broadoak-capital-partners-llc,United States,"BroadOak Capital Partners, LLC",Investment Banking Firm,Maryland
http://www.privco.com/investors/investment-management-firm/brown-advisory,United States,Brown Advisory,Investment Management Firm,Maryland
http://www.privco.com/investors/private-equity/aavin-equity-partners,United States,AAVIN Equity Partners,Private Equity,Iowa
